,index,track,start,end,nframes,x_first,x_std,x_last,x_nth,y_first,y_std,y_last,y_nth,conf_min,conf_mean,conf_max,mindim_mean,mindim_std,maxdim_mean,maxdim_std,x_dist,y_dist,dur_s,detect_dens,init_move,init_dir,ledge,Unnamed: 0,RandFor,KNear,NaBayes,DecTree,SVM,LogReg,multi
12,12,TRI3_2023-06-14_03-0776,2023-06-14 03:33:39.278074,2023-06-14 03:33:40.878072,41,2452.498779296875,3.3983603536792093,2461.936767578125,2462.42236328125,309.14532470703125,9.766302786866566,337.92352294921875,317.44122314453125,0.2068529278039932,0.4719812019569118,0.6808597445487976,71.02730802210365,3.7556829035383164,99.05508869450267,5.768436227060345,922.548583984375,731.2775268554686,1.599998,25.62503203129004,12.934428861772712,122.90300251081919,TRI3,12,1,0,0,1,0,0,2
13,13,TRI3_2023-06-14_03-0867,2023-06-14 03:35:49.957949,2023-06-14 03:36:37.757903,153,1733.195556640625,12.303433077718411,1734.439697265625,1736.0128173828125,357.8143005371094,8.95038818816997,358.1007385253906,357.9386291503906,0.1278369128704071,0.6661700973518534,0.7707179188728333,72.98843643088746,10.747098926873768,86.90812752916922,7.2590602376002655,4464.690490722656,1582.1277770996096,47.799954,3.2008399003898624,2.820002782543184,147.30874046631442,TRI3,13,1,0,0,1,1,1,4
14,14,TRI3_2023-06-14_03-0875,2023-06-14 03:35:58.797941,2023-06-14 03:36:01.357938,41,407.0285339355469,43.850414822873994,543.5809326171875,468.9429626464844,430.0206909179688,11.915612060413144,490.5228271484375,474.0806274414063,0.1800827980041504,0.6622663838107411,0.7993372678756714,47.715398276724464,6.294509804420531,123.63396993497521,15.584296219533316,194.45407104492165,118.02020263671886,2.559997,16.01564376833254,75.99127903286734,239.47974304445114,TRI3,14,1,0,0,1,0,0,2
15,15,TRI3_2023-06-14_03-0885,2023-06-14 03:36:18.117922,2023-06-14 03:36:24.997916,113,461.2298583984375,45.66307870977705,553.7183837890625,457.7946472167969,313.6927185058594,16.65891905447258,300.7529296875,307.2567138671875,0.1021265387535095,0.6047007183058072,0.8022004961967468,55.00123366634403,14.678804631027198,90.66126541542798,19.322880594560196,786.9472045898435,364.4419860839844,6.879994,16.42443292828453,7.295397972110546,227.3527347500792,TRI3,15,1,1,0,1,0,0,3
16,16,TRI3_2023-06-14_03-0891,2023-06-14 03:36:29.957911,2023-06-14 03:37:22.517861,713,1648.5546875,139.63480530853965,1507.2801513671875,1601.1435546875,1067.65576171875,274.85881222272934,589.668701171875,969.4859008789062,0.1113816946744918,0.651732606732327,0.8540734052658081,69.05852252805049,21.14737668227809,113.11738862496439,20.06316600552814,3141.3480224609375,5883.106079101562,52.55995,13.565461915393755,109.01897583392903,40.50385003550405,TRI3,16,1,1,1,1,1,1,6
17,17,TRI3_2023-06-14_03-0916,2023-06-14 03:37:25.837858,2023-06-14 03:38:29.877797,904,1517.3743896484375,178.6312257166854,1192.90625,1483.5360107421875,971.34033203125,172.92862147009714,482.8748779296875,1024.4407958984375,0.1010411083698272,0.6074231145985886,0.8565177321434021,64.21507006619883,18.780181495341257,113.42497523485032,25.351826947807297,4302.3885498046875,5661.131317138672,64.039939,14.116190835222374,62.965825253969555,22.58129816955806,TRI3,17,1,1,1,1,1,1,6
18,18,TRI3_2023-06-14_03-0946,2023-06-14 03:38:37.397789,2023-06-14 03:39:55.757715,1439,1506.4755859375,290.8045668782659,719.0985717773438,1504.79736328125,1080.46435546875,269.2413936540991,489.39892578125,1078.5889892578125,0.102261334657669,0.6871430769697339,0.8589105010032654,64.33702809517379,19.646502391483807,111.26625751338956,22.73364632047936,7599.9627685546875,7416.773101806641,78.359926,18.36397854689143,2.5166306262693543,21.02320152467502,TRI3,18,1,1,1,1,1,1,6
19,19,TRI3_2023-06-14_03-1004,2023-06-14 03:40:01.117710,2023-06-14 03:41:45.597610,1694,1350.2962646484375,427.6365460362351,560.2415161132812,1382.353515625,669.452392578125,253.53371410036144,512.5724487304688,547.1810302734375,0.1000168994069099,0.6185392654790085,0.8664183616638184,65.52837686189653,23.95890112966123,114.65397447678387,32.15424181611463,12714.827697753906,8674.245513916016,104.4799,16.213644921176225,126.40392944848855,166.61559839017082,TRI3,19,1,1,1,1,1,1,6
20,20,TRI3_2023-06-14_03-1077,2023-06-14 03:41:49.517606,2023-06-14 03:44:49.317435,2517,1504.9564208984375,412.7568698798093,276.45831298828125,1507.417724609375,931.8592529296876,278.3243669014745,270.145263671875,809.5663452148438,0.1001736149191856,0.6853302921811218,0.8650007843971252,64.9713352977827,20.52013395904421,117.1885016118907,24.64109894526953,17213.75648498535,13512.700439453125,179.799829,13.998900966696693,122.31767367518397,68.20873706855322,TRI3,20,1,1,1,1,1,1,6
21,21,TRI3_2023-06-14_03-1117,2023-06-14 03:43:19.077520,2023-06-14 03:43:19.197521,4,1863.92333984375,1.2575090508263955,1865.154052734375,1865.154052734375,637.26220703125,1.2582204024784596,635.40771484375,635.40771484375,0.4517688751220703,0.5443349704146385,0.7099184393882751,71.68447875976568,0.8047724581746893,147.84239196777344,1.1009341451806463,306.115966796875,559.9058837890625,0.120001,33.33305555787035,2.2257123562241996,110.4703758212833,TRI3,21,0,0,0,1,0,0,1
23,23,TRI3_2023-06-14_03-1129,2023-06-14 03:44:01.277480,2023-06-14 03:44:01.517480,7,1828.7677001953125,3.9812325951062753,1838.6478271484373,1838.6478271484373,579.3616943359375,5.064032084727843,591.0149536132812,591.0149536132812,0.3061468303203583,0.46605823721204487,0.6026498079299927,56.08673967633932,2.19744025191439,85.14647565569196,2.340201415922702,1206.4497070312498,196.71035766601562,0.24,29.166666666666668,15.277937046435975,117.96978274410583,TRI3,23,0,0,0,1,0,0,1
24,24,TRI3_2023-06-14_03-1150,2023-06-14 03:45:38.957388,2023-06-14 03:45:39.757387,21,1730.864013671875,6.134718885263932,1720.9683837890625,1731.6663818359375,394.7102966308594,12.02345721824735,365.09320068359375,377.1892700195313,0.1481821238994598,0.4346611173379989,0.7549119591712952,52.10761079334078,13.021847958406015,84.49725051153271,14.683765965148172,69.8924560546875,65.32015991210938,0.799999,26.250032812541015,17.539389048241315,146.2813206074976,TRI3,24,0,0,0,1,0,0,1
25,25,TRI3_2023-06-14_03-1151,2023-06-14 03:45:43.397383,2023-06-14 03:47:20.597291,1444,2128.50732421875,496.21002463009086,1591.84521484375,2113.898681640625,326.329833984375,253.41637697911366,856.8076782226562,327.5669250488281,0.1024050414562225,0.6517816144622182,0.8436176180839539,63.64924921685639,23.236478542029346,109.64547765420085,27.280891420690065,12301.60705566406,9233.218322753906,97.199908,14.855981139406017,14.660928765844147,132.03761715280191,TRI3,25,1,1,1,1,1,1,6
26,26,TRI3_2023-06-14_03-1209,2023-06-14 03:47:22.277289,2023-06-14 03:48:23.357231,1004,1506.380859375,184.58627960295595,900.0296630859375,1423.26171875,1072.570068359375,140.23720231564107,644.9159545898438,1128.8524169921875,0.1039191707968711,0.65437801099156,0.8421180248260498,74.03783745024784,24.406964724937904,127.1767801231597,23.722000005071035,8490.135131835938,7007.179168701172,61.079942,16.437474678676022,100.38174289114518,11.438071643964244,TRI3,26,1,1,1,1,1,1,6
27,27,TRI3_2023-06-14_03-1220,2023-06-14 03:47:33.877278,2023-06-14 03:47:34.837277,25,2451.4609375,16.59014432175095,2497.110107421875,2477.3154296875,449.9751892089844,12.97462506606769,483.5134887695313,467.6638793945313,0.5147722959518433,0.6422281551361084,0.7318793535232544,35.89143798828125,2.2064191770547987,67.35677734375,4.48089457119442,1318.891357421875,391.66052246093744,0.959999,26.041693793431033,31.326418990267033,112.87953503522544,TRI3,27,1,0,0,1,1,1,4
29,29,TRI3_2023-06-14_03-1255,2023-06-14 03:48:24.997229,2023-06-14 03:49:19.277177,938,1830.157958984375,444.9049025981832,692.1522827148438,1757.8275146484375,441.4178161621094,164.16164090550808,222.99005126953125,523.39013671875,0.1015427187085151,0.6207664675200417,0.8339874744415283,66.35941049539204,18.275703702479987,118.24442808561996,22.191048326778688,6188.398132324219,4586.228942871094,54.279948,17.280782951376448,109.32133604779445,131.1425429316823,TRI3,29,1,1,1,1,1,1,6
30,30,TRI3_2023-06-14_03-1269,2023-06-14 03:48:45.477210,2023-06-14 03:48:47.477208,44,2495.306884765625,17.078988720394513,2449.42333984375,2481.7060546875,466.5044860839844,35.39679589905425,412.135498046875,395.66064453125,0.217409074306488,0.6095840578729456,0.773058295249939,61.32255068692295,19.45791748133984,82.19570090553977,20.080139388233313,170.58837890625,244.36935424804688,1.9999980000000002,22.000022000022,72.13759397680909,117.65395110461641,TRI3,30,1,1,0,1,1,1,5
31,31,TRI3_2023-06-14_03-1292,2023-06-14 03:49:23.397173,2023-06-14 03:49:24.197172,16,1782.002685546875,18.047272535955855,1741.9580078125,1735.7957763671875,419.7257690429688,24.064420092711774,366.1501770019531,355.6865539550781,0.1976836770772934,0.5789546761661768,0.7529575824737549,75.82502746582027,14.691387206291502,90.33728790283206,2.9903505595617146,1149.1831665039062,271.4612731933595,0.799999,20.00002500003125,78.96897824470705,147.46686314885656,TRI3,31,1,0,0,0,0,0,1
32,32,TRI3_2023-06-14_03-1295,2023-06-14 03:52:12.197012,2023-06-14 03:52:50.396976,500,1497.0482177734375,131.42954671736015,1869.0523681640625,1392.9423828125,25.26397705078125,261.5380920316473,398.930908203125,760.3203125,0.105107806622982,0.6183590182512999,0.8508500456809998,53.42064349365234,14.571363731993724,101.02135154724121,37.74438976825542,2710.0626220703107,4816.344055175781,38.199964,13.089017570801898,742.3919727185554,89.67717315436877,TRI3,32,1,1,1,1,1,1,6
33,33,TRI3_2023-06-14_03-1317,2023-06-14 03:53:41.676927,2023-06-14 03:53:43.836925,41,2461.93994140625,7.947671557091057,2459.919921875,2461.49951171875,414.8838806152344,11.116773893764037,423.8945007324219,416.4933471679688,0.1191941797733306,0.5464039259567494,0.7516096234321594,38.989817549542686,1.9074702884982901,100.37826761385287,8.010512946751126,62.8955078125,84.60699462890625,2.159998,18.981499056943573,1.6686404328081599,116.68367796529466,TRI3,33,1,0,0,1,1,1,4
34,34,TRI3_2023-06-14_03-1318,2023-06-14 03:53:54.916914,2023-06-14 03:55:37.596816,1262,2205.2451171875,425.3127421279721,1171.1502685546875,2126.955078125,302.2083740234375,247.769028629089,499.33056640625,312.07061767578125,0.1012783944606781,0.6790336477149591,0.8769659399986267,73.10806501724073,25.421290880346852,112.27835503773153,26.64174542784452,7632.598327636719,6183.776794433594,102.679902,12.290623339317172,78.908770528161,132.5901019157781,TRI3,34,1,1,1,1,1,1,6
35,35,TRI3_2023-06-14_03-1352,2023-06-14 03:55:27.156826,2023-06-14 03:56:10.716785,671,1476.19482421875,98.3536418397902,1417.4862060546875,1476.2884521484375,1242.276123046875,141.61259260566973,771.1881713867188,1213.7314453125,0.1155753284692764,0.6660288251747672,0.8450064659118652,59.81640625,19.38191833786765,117.71859563836043,29.002333138201337,2123.8531494140625,3229.450622558594,43.559959,15.404054902806497,28.544831286040935,13.116541247999066,TRI3,35,1,1,1,1,1,1,6
36,36,TRI3_2023-06-14_03-1368,2023-06-14 03:56:21.756774,2023-06-14 03:56:53.716744,688,1420.5198974609375,117.78331581636148,1268.0474853515625,1431.074462890625,1216.5130615234375,107.28565277000223,887.7675170898438,1198.0882568359375,0.1032179817557334,0.6957560773765625,0.849963366985321,66.62275057060774,21.185453666489746,121.31791855568109,24.031887528008554,2231.0802001953125,2571.835937499999,31.95997,21.526928842548976,21.233753299454065,10.248869232411966,TRI3,36,1,1,1,1,1,1,6
37,37,TRI3_2023-06-14_03-1387,2023-06-14 03:56:59.476739,2023-06-14 03:58:08.196673,1510,1318.38525390625,70.15456795323638,1250.8651123046875,1317.6566162109375,1160.5712890625,51.46443176027135,1183.4700927734375,1186.99267578125,0.1002619564533233,0.7058315120193343,0.8517951965332031,61.381507479433985,24.352809721801588,129.93083661818346,27.716078573146063,3453.561279296875,2902.9649658203125,68.719934,21.973245783385067,26.4314318384905,1.7036225686446582,TRI3,37,1,1,1,1,1,1,6
38,38,TRI3_2023-06-14_03-1398,2023-06-14 03:58:32.956649,2023-06-14 04:00:00.036566,1653,1466.4583740234375,70.0694377699903,1217.095703125,1461.60693359375,1246.224365234375,189.25028338946632,689.4905395507812,1212.8543701171875,0.1030986309051513,0.6718416744589589,0.8489465117454529,62.54436159220452,20.51751216061772,120.89828393362683,19.136920607736258,3759.1387939453125,3740.6104125976562,87.079917,18.982562879567283,33.720810315944725,12.103823830474207,TRI3,38,1,1,1,1,1,1,6
39,39,TRI3_2023-06-14_03-1410,2023-06-14 03:59:36.716588,2023-06-14 03:59:37.276588,11,1714.90771484375,12.231034011086075,1679.019287109375,1690.875,755.9612426757812,7.980223999251732,762.349609375,755.133056640625,0.5053070187568665,0.6554031643000516,0.7805491089820862,58.86841930042613,6.048979922045576,116.68984707919034,13.263712721108988,500.4515380859375,88.00115966796875,0.56,19.642857142857142,24.04698057698366,91.20405619691158,TRI3,39,1,0,0,0,0,0,1
40,40,TRI3_2023-06-14_04-0001,2023-06-14 04:00:12.799987,2023-06-14 04:01:31.479912,1622,1628.480224609375,83.42169201806377,1640.3355712890625,1626.9793701171875,1231.4412841796875,149.54243449838208,934.5582885742188,1220.0677490234375,0.1002669483423233,0.6596908784539206,0.8520415425300598,70.46026825816652,21.48861741442766,125.99739050247813,22.63295100788466,6141.8218994140625,5574.491943359374,78.679925,20.615169625542983,11.472134333121021,22.873851142035566,TRI3,40,1,1,1,1,1,1,6
41,41,TRI3_2023-06-14_04-0030,2023-06-14 04:01:30.679913,2023-06-14 04:01:31.039912,5,2476.17578125,21.257492507017865,2428.385498046875,2428.385498046875,711.9671630859375,7.433204925734753,695.8477172851562,695.8477172851562,0.1736666858196258,0.40576583743095396,0.7228847742080688,54.6822021484375,5.683863139797947,73.833544921875,15.16238948843859,965.201416015625,138.93353271484375,0.359999,13.888927469242969,50.435579718678916,95.51805733719435,TRI3,41,1,1,0,1,0,0,3
42,42,TRI3_2023-06-14_04-0032,2023-06-14 04:01:34.559909,2023-06-14 04:03:41.239789,1781,1672.6195068359375,268.33680252088385,511.030029296875,1684.4195556640625,1178.21630859375,261.19874584302613,546.2702026367188,1167.4896240234375,0.1054572314023971,0.6504507037250933,0.856225848197937,67.92397839965477,22.61949310448615,116.63128189181157,27.131533553247863,5993.286315917969,5511.539764404297,126.67988,14.059059733874077,15.946877883056434,29.20414049178957,TRI3,42,1,1,1,1,1,1,6
43,43,TRI3_2023-06-14_04-0068,2023-06-14 04:03:48.519781,2023-06-14 04:03:57.639773,128,305.9506530761719,47.53413671260029,427.0083923339844,309.99029541015625,513.6572875976562,42.499901180639334,318.1105651855469,407.6330261230469,0.1179196313023567,0.7058049482875504,0.8022375106811523,53.713987827301025,17.450359040800272,88.91747212409975,20.27061406777298,388.5923767089844,398.57510375976557,9.119992,14.0351000307895,106.10119099907813,238.6416963396313,TRI3,43,1,1,0,1,1,1,5
44,44,TRI3_2023-06-14_04-0072,2023-06-14 04:04:37.999734,2023-06-14 04:06:12.399644,1498,1604.337646484375,530.3559888056018,551.9833374023438,1295.667236328125,218.9230194091797,246.98956296660538,289.75616455078125,944.5419921875,0.1011715680360794,0.6119919805942932,0.879984974861145,64.16019222733175,23.033762213159424,102.55596466471897,30.895307200797856,7071.1748657226535,7321.477722167968,94.39991,15.868659196814912,788.5431603672005,359.93941407198497,TRI3,44,1,1,1,1,1,1,6
45,45,TRI3_2023-06-14_04-0111,2023-06-14 04:06:13.679643,2023-06-14 04:06:39.319619,342,1444.0228271484375,54.207142930509136,1701.3228759765625,1425.0948486328125,746.5087890625,118.09288266657452,652.8622436523438,663.04638671875,0.1021931618452072,0.5273342639730688,0.7779805064201355,67.53809102376302,16.744434647719544,119.09910244411893,24.024103114688256,2816.4000854492188,3069.604217529297,25.639976,13.338546026720149,85.58177946080559,142.01640519027148,TRI3,45,1,1,1,1,1,1,6
46,46,TRI3_2023-06-14_04-0124,2023-06-14 04:06:49.799609,2023-06-14 04:07:20.599579,509,1123.5228271484375,337.25104957857354,622.447509765625,1118.843994140625,556.1336669921875,92.4566647456911,218.2510223388672,565.129638671875,0.1023739501833915,0.6902786424650659,0.812274158000946,55.08596645872345,16.428782796237364,100.74860470515104,20.94820615791748,4945.7923583984375,2011.9101715087884,30.79997,16.52599012271765,10.139969663501725,208.06262508260784,TRI3,46,1,1,1,1,1,1,6
47,47,TRI3_2023-06-14_04-0127,2023-06-14 04:06:53.239606,2023-06-14 04:07:05.519594,36,1674.3140869140625,21.629040900400174,1712.1893310546875,1672.2117919921875,414.2547302246094,19.546470807558315,458.7050476074219,410.3135986328125,0.1711517423391342,0.6221216763887141,0.7790182828903198,46.35631900363499,7.969953533725793,90.10771009657118,15.699257393951415,1909.91796875,193.06134033203125,12.279988,2.931598955959892,4.466784320112264,147.75206990466117,TRI3,47,1,0,0,1,1,1,4
48,48,TRI3_2023-06-14_04-0142,2023-06-14 04:07:54.479547,2023-06-14 04:08:01.279540,71,1356.7381591796875,89.01967012872217,1507.7001953125,1283.1160888671875,473.2868041992188,41.625064513215136,442.6194152832031,542.8383178710938,0.1033994182944297,0.4282722224442052,0.7595043182373047,46.510983749174734,10.48393576946986,103.83616960552376,20.03159297936078,379.73681640625,253.89947509765625,6.799993,10.441187218869196,101.27992047364424,181.99260221264117,TRI3,48,1,0,0,1,0,0,2
50,50,TRI3_2023-06-14_04-0148,2023-06-14 04:16:35.439051,2023-06-14 04:17:59.598970,1401,1244.9462890625,1.0791999398363705,1246.1346435546875,1244.9554443359375,871.96337890625,1.538851888343016,871.7576293945312,871.69482421875,0.1001867279410362,0.45911914186231756,0.7313526272773743,107.26931089609542,1.4514789416602834,125.34407996450638,1.9137301652070617,235.7978515625,457.02667236328125,84.159919,16.646879139700694,0.2687106979819338,344.9976080643956,TRI3,50,0,0,0,1,0,0,1
51,51,TRI3_2023-06-14_04-0150,2023-06-14 04:18:30.078941,2023-06-14 04:27:38.318418,12785,1244.9178466796875,1.3911593433417018,1252.63330078125,1245.5419921875,871.544921875,1.2882851627350174,872.415283203125,870.88134765625,0.1000081449747085,0.5562092313011923,0.8116095662117004,108.62748488275903,5.169099137885519,125.67992853277309,6.488443337303862,1436.7967529296875,1130.6691284179688,548.239477,23.320101044091725,0.9109820847372336,345.05834958048223,TRI3,51,1,1,1,1,1,1,6
52,52,TRI3_2023-06-14_04-0152,2023-06-14 04:30:05.718277,2023-06-14 04:32:18.758150,2076,1245.9158935546875,5.040022319827002,1240.406005859375,1241.639892578125,871.73486328125,4.2861422561113764,869.0938720703125,870.8457641601562,0.1004683598875999,0.5420185328140023,0.7970558404922485,101.2853563488793,9.850401654929325,124.46924272070501,11.5588748793397,959.5128173828125,898.6439819335938,133.039873,15.604344420863962,4.367457108970062,343.9554335370288,TRI3,52,1,1,1,1,0,0,4
53,53,TRI3_2023-06-14_04-0158,2023-06-14 04:32:41.878128,2023-06-14 04:35:00.197997,2998,1239.5194091796875,3.689474816595824,1247.16552734375,1242.0947265625,870.6054077148438,2.7404365874264585,867.1204223632812,870.8131713867188,0.1015769317746162,0.48451425783520063,0.8373013138771057,103.94545415530926,5.7780001082454,127.17653466161686,6.098702696581535,1789.5335693359375,1236.937759399414,138.319869,21.67439878069867,2.583684455495138,344.0784073422462,TRI3,53,1,0,1,1,0,0,3
54,54,TRI3_2023-06-14_04-0159,2023-06-14 04:33:56.198057,2023-06-14 04:33:57.198057,20,1677.58251953125,57.94565424158875,1565.11572265625,1568.4471435546875,903.9269409179688,47.77157773007093,1020.837158203125,1017.605224609375,0.1203250735998153,0.42259705886244775,0.8111312985420227,55.983349609375,7.817755190457865,124.53406066894529,16.934647545317333,782.9940185546875,360.5789794921868,1.0,20.0,157.58579400621585,31.8074506684974,TRI3,54,1,0,0,1,0,0,2
55,55,TRI3_2023-06-14_04-0162,2023-06-14 04:33:59.158055,2023-06-14 04:33:59.198055,2,2496.36767578125,1.7962514790639714,2493.827392578125,2493.827392578125,689.84521484375,1.7304781188022345,692.29248046875,692.29248046875,0.5133737921714783,0.5657660663127899,0.6181583404541016,58.356689453125,0.4212257192615176,67.58660888671875,0.5696042052063022,1251.742431640625,179.72247314453125,0.04,50.0,3.5273428797588773,95.50575728156201,TRI3,55,1,0,0,0,0,0,1
56,56,TRI3_2023-06-14_04-0164,2023-06-14 04:35:24.877973,2023-06-14 04:35:35.157963,71,1373.883056640625,9.005970396160052,1337.8369140625,1373.9569091796875,441.13775634765625,5.0415496437339,427.7778015136719,439.3235778808594,0.1104433611035347,0.5630950381008673,0.7572439312934875,68.38804604973592,6.14063454320945,81.49592096033231,6.628805638749565,194.2821044921875,503.6612854003906,10.27999,6.906621504495627,1.815681058698206,171.88661076677104,TRI3,56,0,0,0,1,0,0,1
57,57,TRI3_2023-06-14_04-0165,2023-06-14 04:35:30.117968,2023-06-14 04:36:31.317910,1492,1240.666259765625,7.550421889467045,1257.1973876953125,1240.5531005859375,866.6103515625,7.1920946329122275,879.0615844726562,866.6239624023438,0.1000249162316322,0.5826918034347388,0.7910246253013611,103.24497245399945,6.7994801398469455,123.06275780399108,7.598369535924864,309.6666259765625,644.0121765136719,61.199942,24.37910807170373,0.11397479944619392,343.04082676043896,TRI3,57,1,0,0,1,1,1,4
58,58,TRI3_2023-06-14_04-0168,2023-06-14 04:36:16.597924,2023-06-14 04:36:16.677924,3,1424.497314453125,0.754117283907934,1423.3519287109375,1423.3519287109375,587.0333862304688,0.24990439325315475,587.5315551757812,587.5315551757812,0.6483616232872009,0.6721176902453104,0.698524534702301,44.43804931640625,0.21438835604298082,82.16487630208333,0.3897452238209055,88.3599853515625,159.75375366210938,0.08,37.5,1.2490319437389017,156.58659110930157,TRI3,58,0,0,0,1,0,0,1
60,60,TRI3_2023-06-14_04-0172,2023-06-14 04:38:22.397804,2023-06-14 04:41:13.437640,3183,1242.0103759765625,1.0103637710005569,1243.59716796875,1243.937744140625,865.7277221679688,0.829735405544551,868.9274291992188,867.908203125,0.1000213474035263,0.3742194921199608,0.7872902154922485,110.2559778786964,3.8606650857583253,133.2115476406336,4.3561029726941065,476.6265869140625,222.989013671875,171.039836,18.609699789468927,2.9101967706355474,344.20226553992734,TRI3,60,1,0,1,1,0,0,3
