,index,track,start,end,nframes,x_first,x_std,x_last,x_nth,y_first,y_std,y_last,y_nth,conf_min,conf_mean,conf_max,mindim_mean,mindim_std,maxdim_mean,maxdim_std,x_dist,y_dist,dur_s,detect_dens,init_move,init_dir,ledge,Unnamed: 0,RandFor,KNear,NaBayes,DecTree,SVM,LogReg,multi
260,260,FAR3_2023-06-13_10-0063,2023-06-13 10:55:03.476849,2023-06-13 10:55:06.116847,15,998.2789916992188,24.35390892854978,981.3682250976562,970.44921875,836.706787109375,33.24552812219884,895.8333129882812,888.585693359375,0.1136620417237281,0.5689065977931023,0.736563503742218,61.19278157552084,11.785474993930025,81.14405924479163,17.805515575250347,131.39306640625,264.30084228515625,2.639998,5.681822486229157,58.87204069931122,303.9619608081779,FAR3,260,1,0,0,1,1,1,4
262,262,FAR3_2023-06-13_10-0073,2023-06-13 10:56:52.636745,2023-06-13 10:57:11.996727,12,1326.841552734375,37.7620168257623,1333.812255859375,1285.1865234375,1154.0673828125,40.26480246518018,1204.175537109375,1203.460205078125,0.131649374961853,0.40990643451611203,0.7258700132369995,73.22512817382812,9.55059520076063,108.5455830891927,13.2038394277559,605.680908203125,385.9931640625,19.359982,0.6198352870369405,64.61263310752113,359.1807578005329,FAR3,262,1,0,0,1,1,1,4
263,263,FAR3_2023-06-13_10-0076,2023-06-13 10:57:33.276706,2023-06-13 10:57:45.196695,9,1439.0985107421875,29.802760398594202,1380.169189453125,1380.169189453125,1111.50244140625,38.013762516390855,1182.650390625,1182.650390625,0.3753558993339538,0.6071611642837524,0.7496029138565063,61.500637478298614,13.199555859515218,97.21576605902777,25.921358630737405,351.7603759765625,498.02874755859375,11.919989,0.7550342538067779,92.38341618290256,6.661013530455357,FAR3,263,1,1,1,1,1,1,6
264,264,FAR3_2023-06-13_10-0082,2023-06-13 10:59:23.796601,2023-06-13 10:59:24.076601,8,600.0143432617188,17.03489544439601,646.2098999023438,646.2098999023438,653.1398315429688,20.619735200113837,709.15087890625,709.15087890625,0.155892014503479,0.5483859591186047,0.7010145783424377,74.10784912109375,10.507760822272385,75.98983001708984,11.002664561367572,176.45855712890625,203.08984375,0.28,28.57142857142857,72.60349082564093,262.39907972861596,FAR3,264,1,0,0,1,0,0,2
265,265,FAR3_2023-06-13_10-0083,2023-06-13 10:59:39.436586,2023-06-13 10:59:40.276585,5,1700.128173828125,2.60485341156383,1700.031494140625,1700.031494140625,764.1064453125,2.7107147163045124,767.6432495117188,767.6432495117188,0.1188139095902443,0.4840812817215919,0.6628353595733643,53.78251953125,2.6776661072563113,80.844482421875,3.706341800951929,1064.9546508789062,70.87237548828125,0.839999,5.952388038557189,3.538125337744055,88.1523220483307,FAR3,265,0,0,0,1,0,0,1
266,266,FAR3_2023-06-13_11-0001,2023-06-13 11:00:12.679987,2023-06-13 11:00:12.919987,7,1819.5872802734373,5.764578489727016,1835.202392578125,1835.202392578125,872.3216552734375,1.933528119395901,873.4349975585938,873.4349975585938,0.1728850156068802,0.4898949627365385,0.7373958230018616,43.93599155970984,6.971768251760755,80.48315429687503,7.6785698731012895,18.079223632812727,9.14056396484375,0.24,29.166666666666668,15.65475210062194,70.26477155557076,FAR3,266,1,0,0,1,0,0,2
267,267,FAR3_2023-06-13_11-0003,2023-06-13 11:00:20.079981,2023-06-13 11:00:20.199980,4,1601.759765625,12.761883569613849,1598.073486328125,1598.073486328125,1096.8099365234375,19.454019140532306,1142.74658203125,1142.74658203125,0.3931294977664947,0.605409637093544,0.8003301620483398,62.380157470703125,11.077299576178092,81.54415893554688,20.656888807486435,572.686767578125,70.7010498046875,0.119999,33.333611113425945,46.084314637032406,24.835530672787733,FAR3,267,1,1,0,1,1,1,5
268,268,FAR3_2023-06-13_11-0004,2023-06-13 11:00:22.039979,2023-06-13 11:00:23.999976,42,1166.5264892578125,68.47060911874978,1223.40869140625,1336.57421875,1237.732177734375,47.20799049017109,1085.9190673828125,1234.2989501953125,0.1106582954525947,0.5908603308101495,0.77837073802948,62.36104038783482,10.444506616004682,87.96662830171131,15.674033362124419,1423.133056640625,700.2052001953125,1.959997,21.428604227455452,170.08238402839712,2.8718735145495757,FAR3,268,1,1,1,1,1,1,6
269,269,FAR3_2023-06-13_11-0009,2023-06-13 11:00:39.999962,2023-06-13 11:00:40.639961,17,1718.2298583984375,0.5338744654392541,1716.4251708984375,1717.9454345703125,1124.0042724609375,1.2807240119258454,1124.851318359375,1126.8094482421875,0.4694018363952636,0.7049897453364204,0.7451924085617065,61.39817899816177,0.6522589972290334,78.21250287224265,0.6963199461970746,526.40185546875,51.644775390625,0.639999,26.5625415039711,2.8195581351901273,34.00225880289451,FAR3,269,0,1,0,1,1,1,4
270,270,FAR3_2023-06-13_11-0014,2023-06-13 11:01:54.079890,2023-06-13 11:01:54.839890,20,1236.3939208984375,7.585966347381121,1261.03271484375,1263.4918212890625,1266.6314697265625,4.413451472394505,1282.75244140625,1281.097412109375,0.1111146658658981,0.4781082049012184,0.695012092590332,37.7651123046875,1.1230116434746962,91.6356689453125,1.788192767499449,46.9156494140625,56.1204833984375,0.76,26.31578947368421,30.717416795737975,357.9048683676079,FAR3,270,0,0,0,1,0,0,1
271,271,FAR3_2023-06-13_11-0015,2023-06-13 11:02:18.079868,2023-06-13 11:02:50.839837,221,1261.2410888671875,19.751903323828714,1294.660400390625,1290.080810546875,1322.0633544921875,4.588842803139289,1328.1240234375,1326.48486328125,0.1001263707876205,0.5633187946016432,0.7349086999893188,53.524690239677604,8.383280011801647,97.72906079874859,5.926952422675134,434.35205078125,251.26904296875,32.759969,6.7460381296453615,29.17669080847919,359.64892515033307,FAR3,271,1,1,0,1,1,1,5
273,273,FAR3_2023-06-13_11-0021,2023-06-13 11:09:36.759450,2023-06-13 11:09:37.479449,12,1027.9501953125,70.69339555458069,1221.34228515625,1216.0252685546875,810.8203125,29.067703036804833,730.839599609375,723.89892578125,0.1144521459937095,0.5120148727049431,0.6912026405334473,28.129196166992188,5.8258671406428295,89.58412679036458,18.080857119722005,838.18017578125,236.87994384765625,0.719999,16.666689814846965,207.18967311177622,232.41214544786794,FAR3,273,1,0,1,1,0,1,4
274,274,FAR3_2023-06-13_11-0026,2023-06-13 11:12:30.359284,2023-06-13 11:12:31.199283,10,1385.442138671875,13.276767235164852,1406.37890625,1406.37890625,1202.478515625,4.395205545870191,1216.914794921875,1216.914794921875,0.1541905105113983,0.4523927912116051,0.7756083011627197,46.68172607421875,1.7785124331241156,135.77037353515624,16.387478875232397,787.2799682617188,728.8222961425781,0.839999,11.904776077114377,25.43136639187537,8.063095576685871,FAR3,274,1,1,0,1,0,0,3
275,275,FAR3_2023-06-13_11-0028,2023-06-13 11:12:48.759266,2023-06-13 11:12:50.159265,10,1709.0048828125,9.78232581329967,1734.850341796875,1734.850341796875,1180.3818359375,5.0761497177756345,1184.09814453125,1184.09814453125,0.2987003624439239,0.5277366131544113,0.7321923971176147,48.96446533203125,5.487763009075038,58.04532470703125,7.846789765877257,805.3126220703124,293.57208251953125,1.399999,7.142862244901604,26.111275336087868,31.250141938218167,FAR3,275,1,0,0,1,0,1,3
276,276,FAR3_2023-06-13_11-0031,2023-06-13 11:13:52.039206,2023-06-13 11:13:52.439205,11,1080.8792724609375,20.17186172969908,1161.308349609375,1146.3507080078125,1220.927001953125,41.8019665095113,1122.5255126953125,1120.755615234375,0.1850525289773941,0.4672479155388745,0.7171369791030884,47.12788529829545,7.3192562813571,77.85425914417614,15.977107573302876,524.335205078125,374.69989013671875,0.399999,27.500068750171877,119.66961013442791,346.32780292220326,FAR3,276,1,0,0,1,0,1,3
277,277,FAR3_2023-06-13_11-0032,2023-06-13 11:14:10.599188,2023-06-13 11:14:11.319188,12,715.931396484375,36.56706716024519,825.540771484375,822.3087768554688,764.068115234375,41.021379763158315,673.9224243164062,671.8429565429688,0.1467603743076324,0.42040998488664627,0.6681838631629944,44.080851236979164,6.337651708146245,47.92536417643229,6.884200361933958,557.69287109375,454.65545654296875,0.72,16.666666666666668,140.7892998429619,252.39260958692586,FAR3,277,1,0,0,1,0,0,2
278,278,FAR3_2023-06-13_11-0033,2023-06-13 11:14:28.839171,2023-06-13 11:14:29.439171,7,1151.498291015625,163.50282562180482,1532.4783935546875,1532.4783935546875,1225.2249755859375,39.49197351496453,1176.904541015625,1176.904541015625,0.1432916224002838,0.4877277506249292,0.7619679570198059,61.548165457589285,10.963418998890656,103.16924176897321,24.632897099493444,706.9376220703125,718.9589233398438,0.6,11.666666666666668,384.0321639234641,18.398752594404144,FAR3,278,1,1,1,1,1,1,6
279,279,FAR3_2023-06-13_11-0034,2023-06-13 11:15:35.959107,2023-06-13 11:15:39.639104,41,1926.81640625,9.685204780342865,1894.7374267578125,1904.1669921875,1015.2958984375,6.061241183153793,1025.9515380859375,1025.2724609375,0.106559894979,0.5075657082403578,0.7894295454025269,64.04111089939025,7.506966108946159,122.90920052877289,10.485190373475364,549.1696777343736,253.33557128906205,3.679997,11.141313430418556,24.749298105016614,53.35784157231837,FAR3,279,1,0,0,1,0,1,3
280,280,FAR3_2023-06-13_11-0036,2023-06-13 11:16:37.079048,2023-06-13 11:16:53.919033,21,1162.25244140625,22.557491475426353,1145.8675537109375,1178.356689453125,1068.526123046875,39.33746076073276,1173.787109375,1106.509033203125,0.1132608279585838,0.4315765258811769,0.8019599914550781,55.301217215401785,10.28226086881861,101.16352771577381,16.855439482073432,924.3209838867188,603.2608642578124,16.839985,1.2470319896365705,41.255887690038094,348.73991145188126,FAR3,280,1,1,0,1,0,0,3
281,281,FAR3_2023-06-13_11-0042,2023-06-13 11:18:35.638936,2023-06-13 11:18:36.118935,16,1123.325439453125,50.20322210931697,1225.1015625,1192.1328125,1070.5047607421875,37.10409972179875,1143.15478515625,1089.219482421875,0.1785984635353088,0.49596117343753576,0.787263035774231,70.70285034179688,12.748258734173328,97.67008209228516,20.202028398863575,275.6614990234375,163.2286376953125,0.479999,33.33340277792245,71.30705009436294,349.51808078624464,FAR3,281,1,0,1,1,1,1,5
282,282,FAR3_2023-06-13_11-0046,2023-06-13 11:19:01.398911,2023-06-13 11:19:02.158910,12,831.0125732421875,1.9093013883103804,833.0310668945312,834.2421875,1164.390380859375,3.743191764393743,1172.947509765625,1173.691650390625,0.1233377829194068,0.6462338486065468,0.8102195262908936,67.68521118164062,1.30036196367571,86.1025390625,3.3968842621134843,556.8424682617188,135.306884765625,0.759999,15.789494459861132,9.846015597551396,326.7930502825818,FAR3,282,0,0,0,1,1,1,3
283,283,FAR3_2023-06-13_11-0048,2023-06-13 11:20:14.798841,2023-06-13 11:20:15.838840,10,1234.011962890625,18.312830335595514,1201.5260009765625,1201.5260009765625,1176.751953125,19.347884966953664,1135.25927734375,1135.25927734375,0.1951263099908828,0.43690759390592576,0.643221914768219,49.3899169921875,11.306948011544936,92.79508056640626,17.322793491998553,66.8731689453125,176.2965087890625,1.039999,9.615393860955637,52.6970574602591,351.60180054749475,FAR3,283,1,0,0,1,0,0,2
284,284,FAR3_2023-06-13_11-0050,2023-06-13 11:20:36.438820,2023-06-13 11:20:43.798813,16,1176.322509765625,17.198690588570617,1226.63232421875,1222.1474609375,1296.821044921875,16.274741998110155,1295.900634765625,1274.71923828125,0.1403817981481552,0.4664479438215494,0.7050650119781494,61.63074493408203,17.715992715564557,72.99520874023438,10.462947634143523,179.1015625,108.1800537109375,7.359993,2.1739151110605675,50.87647793120416,355.1904492660727,FAR3,284,1,0,0,0,0,0,1
285,285,FAR3_2023-06-13_11-0051,2023-06-13 11:21:01.918796,2023-06-13 11:21:05.638792,18,2397.586669921875,0.9354806291228345,2400.39501953125,2398.810791015625,1041.1546630859375,1.4528976020952709,1036.310302734375,1039.8934326171875,0.1442324370145797,0.4857543574439155,0.7091121673583984,55.3800048828125,1.6204303711565091,87.79642740885417,2.778389512052809,1179.43505859375,264.959228515625,3.719996,4.838714880338581,1.757604832568186,66.59723818669211,FAR3,285,0,0,0,1,0,0,1
286,286,FAR3_2023-06-13_11-0053,2023-06-13 11:21:19.318779,2023-06-13 11:21:23.238776,15,1201.083740234375,13.053058060700957,1212.949462890625,1195.43310546875,1197.5863037109375,19.278526067582245,1229.813232421875,1181.1165771484375,0.3221487998962402,0.5314612726370493,0.7019174098968506,52.69571126302083,11.351661538094078,82.92493489583333,14.323840063914702,138.331298828125,206.23681640625,3.919997,3.8265335407144443,17.412109760106844,352.0279753108658,FAR3,286,1,0,0,1,1,0,3
287,287,FAR3_2023-06-13_11-0055,2023-06-13 11:22:01.838739,2023-06-13 11:22:04.878736,28,1169.59765625,36.35714491764777,1221.042236328125,1218.846435546875,1235.326171875,23.178962560634673,1179.85400390625,1199.1361083984375,0.1055310815572738,0.4791280696434634,0.797680139541626,78.3839852469308,14.337947967781355,97.38347952706474,20.23586388087479,276.825439453125,198.82861328125,3.039997,9.210535405133623,61.115979552568135,354.11754822630434,FAR3,287,1,1,0,1,1,1,5
288,288,FAR3_2023-06-13_11-0058,2023-06-13 11:23:36.598649,2023-06-13 11:23:36.918648,6,1242.65869140625,12.602099357520345,1233.3719482421875,1233.3719482421875,1218.353759765625,37.57776117142097,1130.8226318359375,1130.8226318359375,0.1071632951498031,0.35244052360455197,0.6815875172615051,55.171630859375,17.051080151152362,91.90281168619792,10.716292533156214,103.99365234375,140.605712890625,0.319999,18.750058593933108,88.02239462340582,354.34386323899065,FAR3,288,1,0,0,0,0,0,1
290,290,FAR3_2023-06-13_11-0065,2023-06-13 11:30:04.478278,2023-06-13 11:30:05.318278,4,1129.3978271484375,24.128334850742057,1176.70166015625,1176.70166015625,908.2333984375,1.630062498302207,909.8552856445312,909.8552856445312,0.3122926354408264,0.5133947432041168,0.6900794506072998,75.55520629882812,5.330585456407137,119.03146362304688,28.282143893986618,222.93603515625,22.8565673828125,0.84,4.761904761904762,47.3316293332835,334.9748069664954,FAR3,290,0,0,0,1,0,0,1
291,291,FAR3_2023-06-13_11-0067,2023-06-13 11:35:07.317990,2023-06-13 11:35:07.477990,4,1128.03564453125,44.910851168677546,1041.4400634765625,1041.4400634765625,425.90576171875,106.10673036601513,661.8843383789062,661.8843383789062,0.1595451384782791,0.47716545686125755,0.645897626876831,61.858734130859375,9.784629996140223,87.11775207519531,22.35053446779997,106.183837890625,543.2469482421875,0.16,25.0,251.36563667445117,236.68453113923675,FAR3,291,1,0,1,1,1,1,5
292,292,FAR3_2023-06-13_11-0068,2023-06-13 11:35:09.717988,2023-06-13 11:35:15.797982,10,611.2889404296875,75.48982117596977,708.783203125,708.783203125,1095.8524169921875,67.33007929762067,1194.5726318359375,1194.5726318359375,0.1086779683828353,0.5071706727147103,0.7605094909667969,100.47152709960938,21.84861142349994,159.84730834960936,49.67477133902098,884.5986328125,728.9841918945312,6.079994,1.6447384652024328,138.7472957476965,321.6066806506184,FAR3,292,1,1,1,1,1,1,6
293,293,FAR3_2023-06-13_11-0071,2023-06-13 11:36:23.917917,2023-06-13 11:36:24.757916,10,970.86376953125,46.700415029712396,1021.5432739257812,1021.5432739257812,995.2684326171876,51.59220080089324,1149.3367919921875,1149.3367919921875,0.1316960901021957,0.36488214284181597,0.7312523126602173,48.86785888671875,6.55000204782367,105.3907958984375,16.412325520506858,564.4962768554688,296.3068847656248,0.839999,11.904776077114377,162.1896159628582,337.5404251572249,FAR3,293,1,0,1,1,0,0,3
294,294,FAR3_2023-06-13_11-0076,2023-06-13 11:39:34.317735,2023-06-13 11:39:38.077732,28,1153.7734375,77.74977810408339,1347.9649658203125,1351.353271484375,1249.9794921875,34.50383822952131,1156.9202880859375,1207.2459716796875,0.1064694002270698,0.4487893754350288,0.7988689541816711,62.42155238560268,13.234657936295058,90.56972394670758,13.201321353022228,1126.570068359375,928.1040649414062,3.7599970000000003,7.446814452245573,202.14832319929053,4.1511387940301905,FAR3,294,1,0,1,1,0,1,4
295,295,FAR3_2023-06-13_11-0079,2023-06-13 11:40:08.797702,2023-06-13 11:40:26.477686,11,1073.8914794921875,37.76187929805414,1071.6744384765625,1077.3026123046875,1162.382080078125,39.86943892820534,1219.099609375,1218.1160888671875,0.101528100669384,0.4795913039283319,0.7356030941009521,51.75874467329545,17.581417325945555,87.352783203125,26.35640504767459,560.470703125,354.5643310546875,17.679984,0.6221725087534016,55.83829835125539,344.36054126562414,FAR3,295,1,1,1,1,1,1,6
296,296,FAR3_2023-06-13_11-0083,2023-06-13 11:41:20.517634,2023-06-13 11:41:31.117624,37,809.4874267578125,14.123676720425044,846.5862426757812,808.4036865234375,1033.536376953125,48.55599563221384,892.2872924804688,1028.524169921875,0.1169393435120582,0.494671110969943,0.7590593695640564,71.2653231234164,14.686816520990918,90.69997426625847,15.59319968901552,600.5677490234375,478.46392822265625,10.59999,3.490569330725784,5.128032002602472,313.20130864138815,FAR3,296,1,0,0,1,1,1,4
297,297,FAR3_2023-06-13_11-0089,2023-06-13 11:41:42.397613,2023-06-13 11:41:48.757607,22,1199.39013671875,18.12379300928627,1188.585693359375,1145.12255859375,1093.465576171875,76.993640659856,1330.754638671875,1189.5908203125,0.1179108247160911,0.5982768437401815,0.8134455680847168,62.45855158025568,6.957856282913894,92.03414084694602,10.547326635307368,218.841064453125,415.59375,6.359994,3.4591227601787042,110.3858351268302,348.36222778737863,FAR3,297,1,1,1,1,1,1,6
298,298,FAR3_2023-06-13_11-0091,2023-06-13 11:42:44.877553,2023-06-13 11:42:45.397553,14,722.3837890625,2.1798260936881264,715.2310180664062,718.8311157226562,1093.2249755859375,4.329312945863892,1082.0125732421875,1098.0665283203125,0.2062026560306549,0.6236463444573539,0.7715830206871033,87.47222900390625,2.2387479866987317,99.46201433454242,4.855914660977997,475.04144287109375,259.4881591796875,0.52,26.923076923076923,6.005174496995952,314.96640267054204,FAR3,298,1,0,0,1,0,0,2
299,299,FAR3_2023-06-13_11-0094,2023-06-13 11:43:38.917502,2023-06-13 11:44:05.677476,45,1043.2567138671875,56.305920416573,1237.66796875,1080.661865234375,1102.532470703125,27.096966748948223,1177.461181640625,1141.4375,0.1085562333464622,0.5825605483518707,0.8016629815101624,42.672002495659726,9.447375274485733,123.88512098524305,19.190280208757393,1085.3063354492188,282.2650146484375,26.759974,1.681615983632869,53.96986801348425,341.6823802379777,FAR3,299,1,1,1,1,1,1,6
300,300,FAR3_2023-06-13_11-0097,2023-06-13 11:43:50.277491,2023-06-13 11:43:50.757491,7,1320.386474609375,2.583010692562183,1323.53173828125,1323.53173828125,880.2557373046875,46.18230167151423,773.599609375,773.599609375,0.1264349818229675,0.4259320838110788,0.7001132965087891,39.54152134486607,4.10761727166154,99.63776506696429,5.917138043195656,272.2001953125,366.957763671875,0.48,14.583333333333334,106.70249438752349,49.891433137516756,FAR3,300,1,0,0,1,0,0,2
301,301,FAR3_2023-06-13_11-0102,2023-06-13 11:44:37.557446,2023-06-13 11:44:37.677446,2,1256.6572265625,3.9087675145570824,1251.12939453125,1251.12939453125,1219.3714599609375,3.9837767666141026,1213.737548828125,1213.737548828125,0.6228044033050537,0.6434578597545624,0.664111316204071,46.65350341796875,1.1415389625478627,85.559814453125,2.014287578829257,39.0010986328125,102.747314453125,0.12,16.666666666666668,7.892900710014166,356.68103791636673,FAR3,301,0,0,0,1,0,0,1
302,302,FAR3_2023-06-13_11-0107,2023-06-13 11:46:56.397314,2023-06-13 11:46:56.717313,6,1253.0528564453125,5.970706226380069,1268.01025390625,1268.01025390625,1273.296142578125,33.28955963215368,1184.1221923828125,1184.1221923828125,0.1009153723716735,0.3804456914464633,0.6917273998260498,50.176249186197914,10.898815728031222,92.61590576171875,3.9934834362596736,394.709716796875,249.6671142578125,0.319999,18.750058593933108,90.41967226350985,357.78373082326397,FAR3,302,1,0,0,1,0,0,2
303,303,FAR3_2023-06-13_11-0109,2023-06-13 11:54:10.316900,2023-06-13 11:54:10.956899,16,1333.1112060546875,11.470806745143527,1336.8402099609375,1342.1298828125,1035.370361328125,25.891569967335432,1099.862548828125,1088.8363037109375,0.1202652379870414,0.45495073311030865,0.7272060513496399,51.190757751464844,11.297122267300145,121.64826202392578,20.08975975517842,429.4631347656251,269.12591552734375,0.639999,25.000039062561036,54.22124606963707,4.7028052576285875,FAR3,303,1,0,0,1,0,0,2
304,304,FAR3_2023-06-13_11-0111,2023-06-13 11:54:25.636885,2023-06-13 11:54:25.756885,4,1124.0914306640625,2.5989391017857173,1125.0513916015625,1125.0513916015625,1057.7843017578125,1.5491219106043312,1054.012451171875,1054.012451171875,0.5039824843406677,0.6191122829914093,0.7096652984619141,45.02435302734375,5.41713425118934,108.36181640625,12.762750334235179,428.9912109375,480.2764892578125,0.12,33.333333333333336,3.892092219380592,341.1724751419432,FAR3,304,0,0,0,1,0,0,1
305,305,FAR3_2023-06-13_11-0114,2023-06-13 11:56:13.796782,2023-06-13 11:56:14.516781,19,1235.338134765625,3.7752580220364518,1218.5989990234375,1223.2513427734375,1259.912841796875,3.2498418540498624,1262.554931640625,1252.7708740234375,0.1653133630752563,0.5794018499161068,0.7815282940864563,91.89859169407895,3.905902836704051,115.11594109786184,3.7908764910496116,136.0941162109375,60.2135009765625,0.719999,26.388925540174363,14.039168221060237,355.05200039296363,FAR3,305,1,0,0,1,1,0,3
306,306,FAR3_2023-06-13_12-0004,2023-06-13 12:02:39.319848,2023-06-13 12:02:52.959834,12,1721.159912109375,35.70378338030338,1669.621826171875,1664.795654296875,724.6328125,28.395595826658766,673.34765625,678.1847534179688,0.5199101567268372,0.6225800961256027,0.7195160388946533,56.66727193196615,16.035196959084267,81.4582316080729,19.93977206252018,977.3013916015625,174.35052490234375,13.639986,0.8797662988803654,73.03664663196027,110.72178397360848,FAR3,306,1,0,0,1,1,1,4
308,308,FAR3_2023-06-13_12-0014,2023-06-13 12:19:11.358901,2023-06-13 12:19:11.718901,10,1428.7239990234375,3.5653064343689125,1438.099853515625,1438.099853515625,1290.95263671875,4.399262865248273,1307.7672119140625,1307.7672119140625,0.213004320859909,0.5201315820217133,0.6494974493980408,57.70614013671875,6.393201149440786,76.66444091796875,7.613376790691106,221.130859375,273.2611083984375,0.36,27.77777777777778,19.251924227398437,8.64991247675135,FAR3,308,1,0,0,1,0,0,2
309,309,FAR3_2023-06-13_12-0020,2023-06-13 12:21:45.878754,2023-06-13 12:21:45.998754,4,1527.011962890625,5.092536634875158,1515.8193359375,1515.8193359375,819.2857666015625,0.668438046429375,820.85791015625,820.85791015625,0.5315924882888794,0.5971825271844864,0.7089694142341614,33.46855163574219,1.501417554301895,66.083984375,1.8499944407577171,297.22216796875,99.32269287109375,0.12,33.333333333333336,11.302501204086008,64.72756842643335,FAR3,309,0,0,0,1,0,0,1
310,310,FAR3_2023-06-13_12-0023,2023-06-13 12:29:04.078336,2023-06-13 12:30:14.198269,18,1407.4560546875,16.65847208558793,1376.9716796875,1415.461669921875,1278.2327880859375,6.472662169631155,1283.510009765625,1291.2572021484375,0.1772516518831253,0.57341142412689,0.7491464614868164,51.94733344184028,4.546502232856858,78.92205132378473,9.731802752625793,83.939697265625,320.2882080078126,70.119933,0.2567030404892144,15.288074991715106,7.512015643823703,FAR3,310,1,0,1,1,1,1,5
311,311,FAR3_2023-06-13_12-0024,2023-06-13 12:30:43.718241,2023-06-13 12:30:45.638240,49,1158.894287109375,10.184038096325683,1162.050048828125,1171.4114990234375,1290.564697265625,8.871224851491199,1268.91064453125,1288.40673828125,0.1173399165272712,0.47157893299448245,0.7765939831733704,51.97895408163265,5.093349916444516,86.0928730867347,9.473023946667611,326.48583984375,51.6748046875,1.919999,25.52084662544095,12.701865259866087,352.1278035452703,FAR3,311,1,0,0,1,0,0,2
313,313,FAR3_2023-06-13_12-0030,2023-06-13 12:45:16.037409,2023-06-13 12:45:17.397408,23,1718.8558349609375,12.47325183177756,1670.7803955078125,1660.1827392578125,597.0677490234375,7.546586537732847,638.5978393554688,631.8379516601562,0.1828760504722595,0.42052296775838605,0.6183369755744934,60.692818019701086,3.1070321308381454,81.34886899201766,3.2533920894293917,983.5689697265625,56.8433837890625,1.359999,16.911777141012603,68.20189990598905,120.96842703231268,FAR3,313,0,0,0,1,0,0,1
314,314,FAR3_2023-06-13_12-0035,2023-06-13 12:47:32.477279,2023-06-13 12:47:33.557278,28,858.404296875,7.009058183315005,878.192138671875,862.7540893554688,887.8087158203125,3.7890363005329055,899.9382934570312,887.8859252929688,0.189319223165512,0.5259806630866868,0.7902586460113525,89.9597669328962,2.1124668668866753,91.57898821149557,2.6486386297423072,106.17004394531239,90.66943359375,1.079999,25.925949931435124,4.350477666395994,296.7189074037652,FAR3,314,1,0,0,1,0,0,2
315,315,FAR3_2023-06-13_12-0036,2023-06-13 12:48:48.437207,2023-06-13 12:48:48.517207,3,920.4096069335938,1.2816081612554486,920.3031616210938,920.3031616210938,809.9632568359375,3.19865791084389,803.6741943359375,803.6741943359375,0.528443455696106,0.6347392797470093,0.7060959935188293,69.88065592447917,1.8892009238055,90.43587239583333,2.495444839772541,46.65325927734375,96.26409912109375,0.08,37.5,6.2899632537447685,281.21262264670054,FAR3,315,0,0,0,1,0,0,1
318,318,FAR3_2023-06-13_13-0005,2023-06-13 13:55:15.276838,2023-06-13 13:55:16.516837,22,739.7620849609375,10.918609087667027,717.5621948242188,745.8629760742188,1231.26123046875,42.64520301444877,1068.1925048828125,1095.857666015625,0.1006565541028976,0.47981063750657166,0.7533169388771057,58.32226839932528,10.059684927565902,118.44333995472302,12.18807154043364,524.2188110351562,559.1331787109375,1.239999,17.741949791894992,135.5409389778147,316.152466335649,FAR3,318,1,1,1,1,0,0,4
320,320,FAR3_2023-06-13_15-0001,2023-06-13 15:13:22.279234,2023-06-13 15:13:22.879234,16,1176.714111328125,8.241489461048946,1198.2955322265625,1196.166259765625,724.7041015625,9.704830741594689,689.316650390625,697.1781005859375,0.3489668369293213,0.6747461557388306,0.7318146228790283,61.62641143798828,7.224829144348071,83.24597930908203,8.793761761666827,40.7901611328125,35.387451171875,0.6,26.666666666666668,33.705590168342304,222.98150984198733,FAR3,320,0,0,0,0,1,1,2
321,321,FAR3_2023-06-13_15-0003,2023-06-13 15:14:11.599187,2023-06-13 15:14:16.439183,10,1168.0189208984375,9.739746719152743,1174.695556640625,1174.695556640625,821.7991943359375,23.04579122511398,739.3131713867188,739.3131713867188,0.3194615542888641,0.5331551700830459,0.6780443787574768,57.4928955078125,7.182908011964965,116.55465087890624,9.247375533744929,231.7452392578125,270.63458251953125,4.839996,2.0661174100143884,82.75579403771616,253.7850664186087,FAR3,321,1,0,0,1,0,0,2
323,323,FAR3_2023-06-13_15-0007,2023-06-13 15:42:13.117584,2023-06-13 15:42:13.437583,8,1105.2783203125,7.25394250053829,1096.7166748046875,1096.7166748046875,1267.45703125,20.937908382438938,1215.568115234375,1215.568115234375,0.1102901771664619,0.4293462997302413,0.7405906319618225,51.85382080078125,8.22104898801193,98.01777648925781,18.40585681851753,221.35919189453125,763.8171997070312,0.319999,25.000078125244144,52.59050654897736,345.6125468541696,FAR3,323,1,0,0,1,0,0,2
324,324,FAR3_2023-06-13_15-0008,2023-06-13 15:42:30.397567,2023-06-13 15:42:39.237559,222,1006.7244873046876,0.9945736148332807,1004.4713745117188,1005.0070190429688,1145.6668701171875,1.155951955297164,1143.5582275390625,1142.7845458984375,0.1186250820755958,0.5511172894086387,0.7297470569610596,35.057053574570666,0.7210131113028849,96.41576681051168,1.8479407447167482,129.73394775390648,99.8909912109375,8.839992,25.113144898773662,3.3552183434173717,335.9728518441364,FAR3,324,0,0,0,1,0,0,1
