,x,y,w,h,track_id,class,conf,time,frame,ledge,filename
0,341.0107421875,38.47298812866211,413.3893127441406,137.11630249023438,-1.0,0.0,0.5144427418708801,1656748800.999999,25,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
1,303.59320068359375,213.3915252685547,428.0558776855469,303.5404052734375,-1.0,0.0,0.21711531281471252,1656748801.079999,27,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
2,270.0855712890625,395.23797607421875,328.003173828125,554.2380981445312,-1.0,0.0,0.7889698147773743,1656748801.1999989,30,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
3,235.2604522705078,404.3882141113281,361.8651123046875,617.8521728515625,-1.0,0.0,0.8327876329421997,1656748801.2399988,31,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
4,215.21212768554688,434.3197021484375,374.81817626953125,622.2868041992188,2.0,0.0,0.8290752172470093,1656748801.2799988,32,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
5,223.07872009277344,483.8782043457031,355.9698486328125,642.7603759765625,2.0,0.0,0.8483293652534485,1656748801.3199987,33,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
6,222.8385009765625,530.54736328125,330.2035217285156,650.78759765625,2.0,0.0,0.8493248224258423,1656748801.3599987,34,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
7,175.23513793945312,560.78857421875,284.4549560546875,707.7030029296875,-1.0,0.0,0.8525553941726685,1656748801.3999987,35,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
8,106.13542938232422,580.3502807617188,252.3046112060547,727.61328125,-1.0,0.0,0.84028559923172,1656748801.4399986,36,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
9,95.11184692382812,591.949462890625,236.6793212890625,729.5645141601562,4.0,0.0,0.8338896632194519,1656748801.4799986,37,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
10,92.60635375976562,600.9666137695312,217.5475616455078,759.8696899414062,4.0,0.0,0.8567168116569519,1656748801.5199986,38,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
11,99.27462768554688,607.1995239257812,209.17453002929688,773.7183227539062,4.0,0.0,0.8304824233055115,1656748801.5599985,39,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
12,97.81059265136719,610.884521484375,208.329833984375,775.900390625,4.0,0.0,0.8461909890174866,1656748801.5999985,40,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
13,91.69819641113281,613.7201538085938,204.7900390625,773.9561767578125,4.0,0.0,0.8306758999824524,1656748801.6399984,41,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
14,82.47048950195312,620.160400390625,193.36436462402344,771.9199829101562,4.0,0.0,0.8497264385223389,1656748801.6799984,42,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
15,75.52482604980469,631.140380859375,184.38307189941406,766.149658203125,4.0,0.0,0.8509481549263,1656748801.7199984,43,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
16,74.90359497070312,645.7835083007812,182.98638916015625,770.7685546875,4.0,0.0,0.8653913736343384,1656748801.7599983,44,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
17,74.25859832763672,660.9146118164062,188.31057739257812,771.1664428710938,4.0,0.0,0.855332612991333,1656748801.7999983,45,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
18,82.15432739257812,675.7771606445312,217.18707275390625,778.20458984375,4.0,0.0,0.8384371995925903,1656748801.8399982,46,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
19,240.8641357421875,656.7242431640625,311.591064453125,801.556396484375,-1.0,0.0,0.8315889835357666,1656748801.8799982,47,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
20,320.7887268066406,650.2447509765625,500.55206298828125,786.5289916992188,-1.0,0.0,0.8089092373847961,1656748801.9199982,48,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
21,326.1474609375,640.1978759765625,487.380126953125,753.784423828125,6.0,0.0,0.8141128420829773,1656748801.9599981,49,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
22,309.4293212890625,636.3487548828125,464.4110412597656,764.0798950195312,6.0,0.0,0.8026453852653503,1656748801.999998,50,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
23,201.17250061035156,608.9185791015625,285.03692626953125,786.8436889648438,-1.0,0.0,0.6208332180976868,1656748802.039998,51,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
24,144.5561065673828,545.1304321289062,244.88636779785156,601.9012451171875,-1.0,0.0,0.7616341710090637,1656748802.079998,52,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
25,156.85658264160156,554.1881713867188,280.8450012207031,668.08984375,-1.0,0.0,0.766771674156189,1656748802.119998,53,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
26,229.21600341796875,549.563720703125,318.7099914550781,649.8433837890625,-1.0,0.0,0.8145608305931091,1656748802.159998,54,TRI6,Auklab1_TRI6_2022-07-02_08.00.00_3518_3523.mp4
