,x,y,w,h,class,conf,time,frame,ledge,filename
0,246.203369140625,467.85491943359375,351.86474609375,582.646240234375,0.0,0.5000112056732178,1656622805.359995,134,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
1,247.519775390625,478.608642578125,353.06427001953125,589.6886596679688,0.0,0.5137391090393066,1656622805.3999949,135,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
2,264.7083740234375,489.4913330078125,356.7161865234375,580.3999633789062,0.0,0.47161629796028137,1656622805.4799948,137,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
3,277.330810546875,496.9690856933594,355.347412109375,586.3446044921875,0.0,0.7171200513839722,1656622805.5199947,138,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
4,275.1744079589844,495.76361083984375,354.1348876953125,590.2550048828125,0.0,0.7064172625541687,1656622805.5599947,139,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
5,271.97943115234375,503.07421875,353.7037353515625,594.7152099609375,0.0,0.6615331172943115,1656622805.5999947,140,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
6,269.07177734375,505.984130859375,351.58599853515625,594.7178955078125,0.0,0.4349732995033264,1656622805.6399946,141,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
7,267.19586181640625,500.1571960449219,349.4898376464844,597.0384521484375,0.0,0.38331007957458496,1656622805.6799946,142,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
8,264.66363525390625,501.35052490234375,346.3160400390625,597.2855834960938,0.0,0.3881351053714752,1656622805.7199945,143,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
9,257.9682312011719,500.115478515625,339.9408874511719,603.285400390625,0.0,0.43157026171684265,1656622805.7599945,144,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
10,250.79898071289062,498.35791015625,329.9732971191406,602.8942260742188,0.0,0.2719842493534088,1656622805.7999945,145,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
11,236.3800506591797,510.7231140136719,317.06927490234375,624.6414794921875,0.0,0.2894365191459656,1656622805.8399944,146,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
12,241.1548309326172,465.999267578125,319.3043212890625,536.4981689453125,0.0,0.444738507270813,1656622807.7999926,195,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
13,240.91355895996094,466.90838623046875,320.80548095703125,538.1346435546875,0.0,0.5602996349334717,1656622807.8399925,196,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
14,245.89678955078125,472.0986328125,321.1959533691406,540.6500854492188,0.0,0.5424274802207947,1656622807.8799925,197,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
15,247.63323974609375,477.182373046875,321.0869140625,544.1417236328125,0.0,0.5713444948196411,1656622807.9199924,198,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
16,246.49472045898438,481.4368591308594,321.7265319824219,548.6239013671875,0.0,0.40198519825935364,1656622807.9599924,199,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
17,246.6626434326172,489.62884521484375,321.64630126953125,552.4024658203125,0.0,0.399673730134964,1656622807.9999924,200,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
18,246.95510864257812,490.580078125,323.4770812988281,554.1146850585938,0.0,0.30740389227867126,1656622808.0399923,201,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
19,246.7797088623047,490.7822265625,323.9861755371094,554.4591674804688,0.0,0.3849238157272339,1656622808.0799923,202,FAR1R,Auklab1_FAR1R_2022-06-30_21.00.00.mp4
