,x,y,w,h,class,conf,time,frame,ledge,filename
0,1549.6348876953125,430.3203430175781,1618.233154296875,486.869873046875,0.0,0.647071897983551,1656925316.5598888,2914,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
1,1550.700439453125,430.1871032714844,1619.2933349609375,486.8365173339844,0.0,0.6194203495979309,1656925316.5998888,2915,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
2,1548.8682861328125,427.9204406738281,1617.5933837890625,483.8405456542969,0.0,0.7508168816566467,1656925316.6398888,2916,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
3,1547.2579345703125,426.7487487792969,1616.658935546875,482.4713439941406,0.0,0.7510988712310791,1656925316.6798887,2917,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
4,1547.611572265625,426.58868408203125,1616.5906982421875,483.0164489746094,0.0,0.45332857966423035,1656925316.7198887,2918,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
5,1541.3572998046875,423.7171936035156,1610.0006103515625,482.3598937988281,0.0,0.3627225160598755,1656925317.1598883,2929,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
6,1541.40771484375,424.0800476074219,1609.578125,482.89947509765625,0.0,0.3022817373275757,1656925317.1998882,2930,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
7,1076.8095703125,472.9104309082031,1157.5697021484375,571.2777709960938,0.0,0.36554619669914246,1656925408.9998007,5225,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
8,777.652099609375,223.1450653076172,899.830078125,316.77264404296875,0.0,0.27650442719459534,1656925427.3997831,5685,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
9,1438.9228515625,560.2233276367188,1529.51953125,653.2076416015625,0.0,0.6225166320800781,1656925498.0397158,7451,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
10,1446.02294921875,562.2205200195312,1529.2779541015625,654.5465698242188,0.0,0.6731334328651428,1656925498.0797157,7452,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
11,1460.236572265625,727.0383911132812,1613.7232666015625,832.8544921875,0.0,0.5543035268783569,1656925930.879303,18272,BONDEN3,Auklab1_BONDEN3_2022-07-04_09.00.00.mp4
