,x,y,w,h,class,conf,time,frame,ledge,filename
0,498.24481201171875,1266.416748046875,609.3592529296875,1440.0,0.0,0.2956177890300751,1656568990.4398184,4761,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
1,492.1963806152344,1251.647216796875,599.6217041015625,1440.0,0.0,0.3267921805381775,1656568992.3598166,4809,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
2,2455.3134765625,0.0,2531.78369140625,57.1619873046875,0.0,0.3099866211414337,1656569261.9995594,11550,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
3,291.3953857421875,259.11572265625,434.4193115234375,635.5851440429688,0.0,0.3520411252975464,1656569389.5194378,14738,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
4,124.03108978271484,22.070667266845703,294.9297790527344,102.64643859863281,0.0,0.5364067554473877,1656569429.8793993,15747,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
5,134.76998901367188,10.26423168182373,375.3416748046875,126.81608581542969,0.0,0.4063057005405426,1656569430.279399,15757,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
6,360.335693359375,1163.05029296875,482.7222595214844,1377.8271484375,0.0,0.26070675253868103,1656569442.9593868,16074,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
7,368.2322692871094,1163.751953125,487.3816833496094,1383.401611328125,0.0,0.2786419987678528,1656569442.9993868,16075,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
8,369.55584716796875,1165.8880615234375,488.20574951171875,1383.78125,0.0,0.2608787715435028,1656569443.0393867,16076,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
9,369.75628662109375,1165.758544921875,487.620849609375,1383.754150390625,0.0,0.330600768327713,1656569443.0793867,16077,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
10,369.7496032714844,1165.50830078125,487.5621032714844,1383.656005859375,0.0,0.3317905366420746,1656569443.1193867,16078,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
11,369.556884765625,1167.411865234375,487.16107177734375,1383.6708984375,0.0,0.27296608686447144,1656569443.1593866,16079,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
12,369.41162109375,1167.541015625,487.6673278808594,1383.367919921875,0.0,0.2763083577156067,1656569443.1993866,16080,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
13,369.92694091796875,1168.63427734375,486.43768310546875,1383.41015625,0.0,0.5356923341751099,1656569443.2393866,16081,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
14,369.9898376464844,1169.408935546875,486.2185974121094,1385.9666748046875,0.0,0.6101951003074646,1656569443.2793865,16082,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
15,371.0325622558594,1167.708740234375,488.0166015625,1385.809326171875,0.0,0.6651898622512817,1656569443.3193865,16083,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
16,373.20135498046875,1169.0838623046875,488.5087890625,1384.5614013671875,0.0,0.6469337940216064,1656569443.3593864,16084,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
17,373.796630859375,1168.933837890625,489.37396240234375,1385.79736328125,0.0,0.6771422624588013,1656569443.3993864,16085,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
18,373.62347412109375,1171.0228271484375,489.336181640625,1385.78955078125,0.0,0.6451435685157776,1656569443.4393864,16086,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
19,372.7365417480469,1171.44287109375,488.87872314453125,1386.995361328125,0.0,0.6260347962379456,1656569443.4793863,16087,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
20,360.76068115234375,1172.076416015625,481.607666015625,1383.780517578125,0.0,0.34390637278556824,1656569443.6393862,16091,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
21,2375.14306640625,514.530517578125,2466.60205078125,619.661376953125,0.0,0.25595951080322266,1656569491.1593409,17279,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
22,1849.7796630859375,195.64132690429688,1923.6513671875,494.4564208984375,0.0,0.5855888724327087,1656569532.959301,18324,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
23,1827.830078125,219.18789672851562,1901.5882568359375,512.002685546875,0.0,0.505929172039032,1656569532.999301,18325,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
24,1819.088623046875,150.1209716796875,1895.3890380859375,523.4478759765625,0.0,0.4171532392501831,1656569533.039301,18326,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
25,1817.104248046875,244.42245483398438,1891.637451171875,529.8893432617188,0.0,0.3874226212501526,1656569533.0793009,18327,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
26,1817.1103515625,240.42491149902344,1894.0277099609375,534.5836181640625,0.0,0.49007266759872437,1656569533.1193008,18328,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
27,1818.947021484375,245.7872314453125,1899.1527099609375,530.0415649414062,0.0,0.6255589127540588,1656569533.1593008,18329,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
28,1816.5791015625,243.2635498046875,1896.222412109375,541.74755859375,0.0,0.5315154790878296,1656569533.1993008,18330,FAR1R,Auklab1_FAR1R_2022-06-30_06.00.00.mp4
