,x,y,w,h,track_id,class,conf,time,frame,ledge,filename
0,0.04811859130859375,232.0423583984375,87.08334350585938,330.4534912109375,1.0,0.0,0.7130861878395081,1657256400.7999992,20,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
1,0.6085876822471619,284.409912109375,125.16255187988281,386.9032897949219,-1.0,0.0,0.8151463866233826,1657256400.8399992,21,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
2,30.50006866455078,325.0181579589844,165.4503936767578,431.9534912109375,-1.0,0.0,0.8602464199066162,1657256400.8799992,22,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
3,78.13922119140625,351.7011413574219,196.06602478027344,453.3866882324219,-1.0,0.0,0.8230634927749634,1657256400.9199991,23,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
4,132.79641723632812,383.4772033691406,281.1123352050781,503.8370056152344,-1.0,0.0,0.8426113724708557,1657256400.959999,24,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
5,182.98020935058594,419.1145324707031,332.5066833496094,535.2819213867188,-1.0,0.0,0.866216778755188,1657256400.999999,25,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
6,238.2729034423828,454.365234375,379.6639404296875,562.0519409179688,-1.0,0.0,0.8379583358764648,1657256401.039999,26,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
7,289.03955078125,495.2696533203125,451.78924560546875,619.3938598632812,-1.0,0.0,0.8541719317436218,1657256401.079999,27,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
8,320.63043212890625,515.3816528320312,468.22100830078125,638.3988037109375,8.0,0.0,0.8602824211120605,1657256401.119999,28,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
9,373.13311767578125,540.7196044921875,548.6427001953125,666.3700561523438,-1.0,0.0,0.8485353589057922,1657256401.159999,29,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
10,430.2088623046875,578.612548828125,586.6771240234375,696.2919311523438,-1.0,0.0,0.8582013845443726,1657256401.1999989,30,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
11,464.9782409667969,597.0308227539062,606.4432373046875,692.2428588867188,10.0,0.0,0.8265118598937988,1657256401.2399988,31,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
12,521.5809326171875,632.0260009765625,669.0252685546875,731.07666015625,-1.0,0.0,0.8287393450737,1657256401.2799988,32,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
13,555.46533203125,633.2837524414062,691.9324951171875,734.1633911132812,11.0,0.0,0.8373528718948364,1657256401.3199987,33,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
14,585.1500854492188,637.5783081054688,723.0602416992188,742.778076171875,-1.0,0.0,0.8196132779121399,1657256401.3599987,34,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
15,606.8170776367188,645.054931640625,737.4207763671875,747.2024536132812,12.0,0.0,0.8585048317909241,1657256401.3999987,35,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
16,623.5952758789062,645.8824462890625,749.2919311523438,776.745361328125,-1.0,0.0,0.8717433214187622,1657256401.4399986,36,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
17,633.2482299804688,652.77783203125,756.3446044921875,794.0691528320312,13.0,0.0,0.8837934732437134,1657256401.4799986,37,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
18,639.9542846679688,658.3612670898438,754.1631469726562,793.9572143554688,-1.0,0.0,0.8849795460700989,1657256401.5199986,38,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
19,639.279296875,657.0899658203125,752.0911865234375,792.786376953125,-1.0,0.0,0.8875749111175537,1657256401.5599985,39,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
20,637.1458129882812,650.1358642578125,755.3136596679688,789.1375732421875,-1.0,0.0,0.8792039752006531,1657256401.5999985,40,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
21,638.69775390625,643.5093383789062,754.1878662109375,785.7273559570312,-1.0,0.0,0.8782331347465515,1657256401.6399984,41,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
22,638.9653930664062,644.8365478515625,753.40966796875,787.5435180664062,17.0,0.0,0.8756493926048279,1657256401.6799984,42,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
23,638.5743408203125,651.7244873046875,751.0482788085938,792.5872192382812,-1.0,0.0,0.8786678910255432,1657256401.7199984,43,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
24,629.1565551757812,661.7017822265625,743.350341796875,829.0765991210938,-1.0,0.0,0.8852565884590149,1657256401.7599983,44,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
25,608.8930053710938,678.0003662109375,682.8108520507812,854.1801147460938,-1.0,0.0,0.8420678973197937,1657256401.7999983,45,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
26,581.124267578125,697.3809814453125,648.8627319335938,883.7313842773438,-1.0,0.0,0.837722897529602,1657256401.8399982,46,FAR3,Auklab1_FAR3_2022-07-08_05.00.00_3570_3580.mp4
